User;Timestamp;CPU;Memoria;Disco;Rede;Processos;Data_Boot;uptime_min;temperaturaCPU;indoor
COD003;01/10/2025 09:21;40.44;60.01;77.15;0.83;368;01/10/2025 02:00;441.0;50;1
COD003;01/10/2025 09:22;48.0;61.31;77.15;0.83;368;01/10/2025 02:00;442.0;53;1
COD003;01/10/2025 09:23;31.01;59.81;77.15;0.83;368;01/10/2025 02:00;443.0;45;1
COD003;01/10/2025 09:24;38.72;61.27;77.15;0.83;368;01/10/2025 02:00;444.0;50;1
COD003;01/10/2025 09:25;49.41;61.02;77.15;0.83;368;01/10/2025 02:00;445.0;54;1
COD003;01/10/2025 09:26;40.19;60.97;77.15;0.83;368;01/10/2025 02:00;446.0;52;1
COD003;01/10/2025 09:27;32.33;60.98;77.15;0.83;368;01/10/2025 02:00;447.0;45;1
COD003;01/10/2025 09:28;32.91;62.05;77.15;0.83;368;01/10/2025 02:00;448.0;46;1
COD003;01/10/2025 09:29;35.82;59.24;77.15;0.83;368;01/10/2025 02:00;449.0;47;1
COD003;01/10/2025 09:30;32.06;60.09;77.15;0.83;368;01/10/2025 02:00;450.0;48;1
COD003;01/10/2025 09:31;44.84;61.13;77.15;0.83;368;01/10/2025 02:00;451.0;53;1
COD003;01/10/2025 09:32;21.79;59.77;77.15;0.83;368;01/10/2025 02:00;452.0;42;1
COD003;01/10/2025 09:33;35.88;61.24;77.15;0.83;368;01/10/2025 02:00;453.0;46;1
COD003;01/10/2025 09:34;32.02;61.13;77.15;0.83;368;01/10/2025 02:00;454.0;46;1
COD003;01/10/2025 09:35;32.26;59.51;77.15;0.83;368;01/10/2025 02:00;455.0;47;1
COD003;01/10/2025 09:36;38.01;59.45;77.15;0.83;368;01/10/2025 02:00;456.0;49;1
COD003;01/10/2025 09:37;33.48;58.05;77.15;0.83;368;01/10/2025 02:00;457.0;48;1
COD003;01/10/2025 09:38;45.59;59.74;77.15;0.83;368;01/10/2025 02:00;458.0;52;1
COD003;01/10/2025 09:39;36.85;61.23;77.15;0.83;368;01/10/2025 02:00;459.0;51;1
COD003;01/10/2025 09:40;38.63;61.4;77.15;0.83;368;01/10/2025 02:00;460.0;53;1
COD003;01/10/2025 09:41;48.49;61.46;77.15;0.83;368;01/10/2025 02:00;461.0;54;1
COD003;01/10/2025 09:42;44.66;60.29;77.15;0.83;368;01/10/2025 02:00;462.0;52;1
COD003;01/10/2025 09:43;43.76;61.2;77.15;0.83;368;01/10/2025 02:00;463.0;54;1
COD003;01/10/2025 09:44;42.82;61.71;77.15;0.83;368;01/10/2025 02:00;464.0;54;1
COD003;01/10/2025 09:45;35.25;59.71;77.15;0.83;368;01/10/2025 02:00;465.0;47;1
COD003;01/10/2025 09:46;45.36;61.39;77.15;0.83;368;01/10/2025 02:00;466.0;52;1
COD003;01/10/2025 09:47;58.21;62.03;77.15;0.83;368;01/10/2025 02:00;467.0;59;1
COD003;01/10/2025 09:48;41.66;60.66;77.15;0.83;368;01/10/2025 02:00;468.0;49;1
COD003;01/10/2025 09:49;36.6;62.53;77.15;0.83;368;01/10/2025 02:00;469.0;47;1
COD003;01/10/2025 09:50;33.13;60.69;77.15;0.83;368;01/10/2025 02:00;470.0;45;1
COD003;01/10/2025 09:51;30.42;60.23;77.15;0.83;368;01/10/2025 02:00;471.0;44;1
COD003;01/10/2025 09:52;41.6;61.93;77.15;0.83;368;01/10/2025 02:00;472.0;51;1
COD003;01/10/2025 09:53;40.34;63.71;77.15;0.83;368;01/10/2025 02:00;473.0;51;1
COD003;01/10/2025 09:54;51.57;61.37;77.15;0.83;368;01/10/2025 02:00;474.0;58;1
COD003;01/10/2025 09:55;43.82;62.04;77.15;0.83;368;01/10/2025 02:00;475.0;50;1
COD003;01/10/2025 09:56;49.13;60.67;77.15;0.83;368;01/10/2025 02:00;476.0;56;1
COD003;01/10/2025 09:57;48.99;59.79;77.15;0.83;368;01/10/2025 02:00;477.0;54;1
COD003;01/10/2025 09:58;53.14;61.49;77.15;0.83;368;01/10/2025 02:00;478.0;56;1
COD003;01/10/2025 09:59;42.71;61.68;77.15;0.83;368;01/10/2025 02:00;479.0;52;1
COD003;01/10/2025 10:00;51.79;60.86;77.15;0.83;368;01/10/2025 02:00;480.0;54;1
COD003;01/10/2025 10:01;48.28;62.06;77.15;0.83;368;01/10/2025 02:00;481.0;55;1
COD003;01/10/2025 10:02;37.81;60.52;77.15;0.83;368;01/10/2025 02:00;482.0;49;1
COD003;01/10/2025 10:03;38.2;60.22;77.15;0.83;368;01/10/2025 02:00;483.0;50;1
COD003;01/10/2025 10:04;48.44;62.58;77.15;0.83;368;01/10/2025 02:00;484.0;55;1
COD003;01/10/2025 10:05;43.42;62.59;77.15;0.83;368;01/10/2025 02:00;485.0;55;1
COD003;01/10/2025 10:06;30.27;60.56;77.15;0.83;368;01/10/2025 02:00;486.0;44;1
COD003;01/10/2025 10:07;47.67;63.38;77.15;0.83;368;01/10/2025 02:00;487.0;53;1
COD003;01/10/2025 10:08;47.82;60.98;77.15;0.83;368;01/10/2025 02:00;488.0;53;1
COD003;01/10/2025 10:09;47.51;61.43;77.15;0.83;368;01/10/2025 02:00;489.0;53;1
COD003;01/10/2025 10:10;56.93;61.23;77.15;0.83;368;01/10/2025 02:00;490.0;58;1
COD003;01/10/2025 10:11;43.59;61.97;77.15;0.83;368;01/10/2025 02:00;491.0;54;1
COD003;01/10/2025 10:12;35.75;61.67;77.15;0.83;368;01/10/2025 02:00;492.0;50;1
COD003;01/10/2025 10:13;51.06;61.66;77.15;0.83;368;01/10/2025 02:00;493.0;55;1
COD003;01/10/2025 10:14;47.83;60.13;77.15;0.83;368;01/10/2025 02:00;494.0;53;1
COD003;01/10/2025 10:15;51.08;59.33;77.15;0.83;368;01/10/2025 02:00;495.0;56;1
COD003;01/10/2025 10:16;51.53;62.73;77.15;0.83;368;01/10/2025 02:00;496.0;55;1
COD003;01/10/2025 10:17;48.17;60.71;77.15;0.83;368;01/10/2025 02:00;497.0;55;1
COD003;01/10/2025 10:18;43.39;61.31;77.15;0.83;368;01/10/2025 02:00;498.0;52;1
COD003;01/10/2025 10:19;46.92;61.76;77.15;0.83;368;01/10/2025 02:00;499.0;51;1
COD003;01/10/2025 10:20;46.39;63.33;77.15;0.83;368;01/10/2025 02:00;500.0;56;1
COD003;01/10/2025 10:21;44.43;61.57;77.15;0.83;368;01/10/2025 02:00;501.0;55;1
COD003;01/10/2025 10:22;48.85;60.91;77.15;0.83;368;01/10/2025 02:00;502.0;54;1
COD003;01/10/2025 10:23;47.04;60.76;77.15;0.83;368;01/10/2025 02:00;503.0;53;1
COD003;01/10/2025 10:24;48.34;61.35;77.15;0.83;368;01/10/2025 02:00;504.0;55;1
COD003;01/10/2025 10:25;40.49;60.3;77.15;0.83;368;01/10/2025 02:00;505.0;51;1
COD003;01/10/2025 10:26;46.25;61.43;77.15;0.83;368;01/10/2025 02:00;506.0;54;1
COD003;01/10/2025 10:27;40.35;61.34;77.15;0.83;368;01/10/2025 02:00;507.0;53;1
COD003;01/10/2025 10:28;41.09;63.38;77.15;0.83;368;01/10/2025 02:00;508.0;50;1
COD003;01/10/2025 10:29;58.26;61.31;77.15;0.83;368;01/10/2025 02:00;509.0;58;1
COD003;01/10/2025 10:30;41.63;59.1;77.15;0.83;368;01/10/2025 02:00;510.0;49;1
COD003;01/10/2025 10:31;52.27;64.63;77.15;0.83;368;01/10/2025 02:00;511.0;55;1
COD003;01/10/2025 10:32;37.21;62.57;77.15;0.83;368;01/10/2025 02:00;512.0;49;1
COD003;01/10/2025 10:33;48.4;63.93;77.15;0.83;368;01/10/2025 02:00;513.0;57;1
COD003;01/10/2025 10:34;56.55;60.04;77.15;0.83;368;01/10/2025 02:00;514.0;57;1
COD003;01/10/2025 10:35;54.87;61.17;77.15;0.83;368;01/10/2025 02:00;515.0;58;1
COD003;01/10/2025 10:36;44.31;62.25;77.15;0.83;368;01/10/2025 02:00;516.0;52;1
COD003;01/10/2025 10:37;55.18;62.09;77.15;0.83;368;01/10/2025 02:00;517.0;59;1
COD003;01/10/2025 10:38;47.14;61.81;77.15;0.83;368;01/10/2025 02:00;518.0;57;1
COD003;01/10/2025 10:39;43.1;58.81;77.15;0.83;368;01/10/2025 02:00;519.0;51;1
COD003;01/10/2025 10:40;41.55;59.4;77.15;0.83;368;01/10/2025 02:00;520.0;50;1
COD003;01/10/2025 10:41;36.07;63.28;77.15;0.83;368;01/10/2025 02:00;521.0;50;1
COD003;01/10/2025 10:42;53.54;63.5;77.15;0.83;368;01/10/2025 02:00;522.0;58;1
COD003;01/10/2025 10:43;55.8;61.34;77.15;0.83;368;01/10/2025 02:00;523.0;61;1
COD003;01/10/2025 10:44;62.2;63.14;77.15;0.83;368;01/10/2025 02:00;524.0;62;1
COD003;01/10/2025 10:45;48.17;60.25;77.15;0.83;368;01/10/2025 02:00;525.0;54;1
COD003;01/10/2025 10:46;48.46;60.53;77.15;0.83;368;01/10/2025 02:00;526.0;55;1
COD003;01/10/2025 10:47;46.96;60.16;77.15;0.83;368;01/10/2025 02:00;527.0;55;1
COD003;01/10/2025 10:48;53.19;60.47;77.15;0.83;368;01/10/2025 02:00;528.0;58;1
COD003;01/10/2025 10:49;52.22;62.36;77.15;0.83;368;01/10/2025 02:00;529.0;57;1
COD003;01/10/2025 10:50;40.71;60.46;77.15;0.83;368;01/10/2025 02:00;530.0;52;1
COD003;01/10/2025 10:51;54.72;64.19;77.15;0.83;368;01/10/2025 02:00;531.0;59;1
COD003;01/10/2025 10:52;55.5;62.05;77.15;0.83;368;01/10/2025 02:00;532.0;60;1
COD003;01/10/2025 10:53;53.4;62.81;77.15;0.83;368;01/10/2025 02:00;533.0;58;1
COD003;01/10/2025 10:54;50.06;62.1;77.15;0.83;368;01/10/2025 02:00;534.0;55;1
COD003;01/10/2025 10:55;38.46;62.97;77.15;0.83;368;01/10/2025 02:00;535.0;49;1
COD003;01/10/2025 10:56;52.71;60.48;77.15;0.83;368;01/10/2025 02:00;536.0;58;1
COD003;01/10/2025 10:57;51.38;63.26;77.15;0.83;368;01/10/2025 02:00;537.0;54;1
COD003;01/10/2025 10:58;48.99;61.7;77.15;0.83;368;01/10/2025 02:00;538.0;55;1
COD003;01/10/2025 10:59;52.85;62.98;77.15;0.83;368;01/10/2025 02:00;539.0;56;1
COD003;01/10/2025 11:00;50.93;59.81;77.15;0.83;368;01/10/2025 02:00;540.0;56;1
COD003;01/10/2025 11:01;53.13;61.76;77.15;0.83;368;01/10/2025 02:00;541.0;58;1
COD003;01/10/2025 11:02;51.93;61.72;77.15;0.83;368;01/10/2025 02:00;542.0;56;1
COD003;01/10/2025 11:03;49.59;60.8;77.15;0.83;368;01/10/2025 02:00;543.0;55;1
COD003;01/10/2025 11:04;45.24;61.93;77.15;0.83;368;01/10/2025 02:00;544.0;51;1
COD003;01/10/2025 11:05;44.46;63.4;77.15;0.83;368;01/10/2025 02:00;545.0;53;1
COD003;01/10/2025 11:06;55.64;60.72;77.15;0.83;368;01/10/2025 02:00;546.0;59;1
COD003;01/10/2025 11:07;53.12;62.72;77.15;0.83;368;01/10/2025 02:00;547.0;60;1
COD003;01/10/2025 11:08;56.35;60.21;77.15;0.83;368;01/10/2025 02:00;548.0;58;1
COD003;01/10/2025 11:09;56.68;64.1;77.15;0.83;368;01/10/2025 02:00;549.0;59;1
COD003;01/10/2025 11:10;52.85;62.52;77.15;0.83;368;01/10/2025 02:00;550.0;57;1
COD003;01/10/2025 11:11;67.28;63.65;77.15;0.83;368;01/10/2025 02:00;551.0;66;1
COD003;01/10/2025 11:12;50.48;62.39;77.15;0.83;368;01/10/2025 02:00;552.0;55;1
COD003;01/10/2025 11:13;54.6;62.06;77.15;0.83;368;01/10/2025 02:00;553.0;58;1
COD003;01/10/2025 11:14;50.7;62.54;77.15;0.83;368;01/10/2025 02:00;554.0;56;1
COD003;01/10/2025 11:15;51.86;61.43;77.15;0.83;368;01/10/2025 02:00;555.0;56;1
COD003;01/10/2025 11:16;47.26;59.66;77.15;0.83;368;01/10/2025 02:00;556.0;53;1
COD003;01/10/2025 11:17;59.39;62.14;77.15;0.83;368;01/10/2025 02:00;557.0;60;1
COD003;01/10/2025 11:18;51.04;60.7;77.15;0.83;368;01/10/2025 02:00;558.0;57;1
COD003;01/10/2025 11:19;59.46;60.29;77.15;0.83;368;01/10/2025 02:00;559.0;58;1
COD003;01/10/2025 11:20;62.45;62.38;77.15;0.83;368;01/10/2025 02:00;560.0;61;1
COD003;01/10/2025 11:21;54.98;61.28;77.15;0.83;368;01/10/2025 02:00;561.0;56;1
COD003;01/10/2025 11:22;51.53;62.86;77.15;0.83;368;01/10/2025 02:00;562.0;58;1
COD003;01/10/2025 11:23;57.54;60.68;77.15;0.83;368;01/10/2025 02:00;563.0;56;1
COD003;01/10/2025 11:24;59.46;61.07;77.15;0.83;368;01/10/2025 02:00;564.0;59;1
COD003;01/10/2025 11:25;60.17;63.01;77.15;0.83;368;01/10/2025 02:00;565.0;61;1
COD003;01/10/2025 11:26;46.46;61.97;77.15;0.83;368;01/10/2025 02:00;566.0;56;1
COD003;01/10/2025 11:27;66.41;59.87;77.15;0.83;368;01/10/2025 02:00;567.0;63;1
COD003;01/10/2025 11:28;49.85;61.96;77.15;0.83;368;01/10/2025 02:00;568.0;54;1
COD003;01/10/2025 11:29;46.46;63.43;77.15;0.83;368;01/10/2025 02:00;569.0;56;1
COD003;01/10/2025 11:30;60.56;61.08;77.15;0.83;368;01/10/2025 02:00;570.0;58;1
COD003;01/10/2025 11:31;53.96;62.38;77.15;0.83;368;01/10/2025 02:00;571.0;54;1
COD003;01/10/2025 11:32;57.27;60.64;77.15;0.83;368;01/10/2025 02:00;572.0;59;1
COD003;01/10/2025 11:33;58.13;61.5;77.15;0.83;368;01/10/2025 02:00;573.0;58;1
COD003;01/10/2025 11:34;68.79;62.98;77.15;0.83;368;01/10/2025 02:00;574.0;63;1
COD003;01/10/2025 11:35;57.92;61.94;77.15;0.83;368;01/10/2025 02:00;575.0;60;1
COD003;01/10/2025 11:36;60.29;63.23;77.15;0.83;368;01/10/2025 02:00;576.0;61;1
COD003;01/10/2025 11:37;54.75;62.19;77.15;0.83;368;01/10/2025 02:00;577.0;57;1
COD003;01/10/2025 11:38;52.32;64.35;77.15;0.83;368;01/10/2025 02:00;578.0;54;1
COD003;01/10/2025 11:39;63.41;59.81;77.15;0.83;368;01/10/2025 02:00;579.0;63;1
COD003;01/10/2025 11:40;61.61;61.43;77.15;0.83;368;01/10/2025 02:00;580.0;62;1
COD003;01/10/2025 11:41;68.65;60.4;77.15;0.83;368;01/10/2025 02:00;581.0;64;1
COD003;01/10/2025 11:42;52.35;60.48;77.15;0.83;368;01/10/2025 02:00;582.0;59;1
COD003;01/10/2025 11:43;60.47;60.5;77.15;0.83;368;01/10/2025 02:00;583.0;59;1
COD003;01/10/2025 11:44;63.4;61.91;77.15;0.83;368;01/10/2025 02:00;584.0;59;1
COD003;01/10/2025 11:45;46.44;61.99;77.15;0.83;368;01/10/2025 02:00;585.0;52;1
COD003;01/10/2025 11:46;49.33;62.23;77.15;0.83;368;01/10/2025 02:00;586.0;55;1
COD003;01/10/2025 11:47;61.82;60.37;77.15;0.83;368;01/10/2025 02:00;587.0;61;1
COD003;01/10/2025 11:48;60.12;61.34;77.15;0.83;368;01/10/2025 02:00;588.0;60;1
COD003;01/10/2025 11:49;54.15;60.57;77.15;0.83;368;01/10/2025 02:00;589.0;58;1
COD003;01/10/2025 11:50;65.13;62.86;77.15;0.83;368;01/10/2025 02:00;590.0;61;1
COD003;01/10/2025 11:51;52.61;60.69;77.15;0.83;368;01/10/2025 02:00;591.0;58;1
COD003;01/10/2025 11:52;48.92;61.49;77.15;0.83;368;01/10/2025 02:00;592.0;54;1
COD003;01/10/2025 11:53;59.72;62.42;77.15;0.83;368;01/10/2025 02:00;593.0;62;1
COD003;01/10/2025 11:54;60.18;61.01;77.15;0.83;368;01/10/2025 02:00;594.0;61;1
COD003;01/10/2025 11:55;66.0;62.59;77.15;0.83;368;01/10/2025 02:00;595.0;64;1
COD003;01/10/2025 11:56;61.07;63.67;77.15;0.83;368;01/10/2025 02:00;596.0;61;1
COD003;01/10/2025 11:57;65.46;61.99;77.15;0.83;368;01/10/2025 02:00;597.0;63;1
COD003;01/10/2025 11:58;52.97;62.85;77.15;0.83;368;01/10/2025 02:00;598.0;57;1
COD003;01/10/2025 11:59;65.92;59.28;77.15;0.83;368;01/10/2025 02:00;599.0;65;1
COD003;01/10/2025 12:00;52.69;61.26;77.15;0.83;368;01/10/2025 02:00;600.0;57;1
COD003;01/10/2025 12:01;67.32;62.0;77.15;0.83;368;01/10/2025 02:00;601.0;65;1
COD003;01/10/2025 12:02;58.87;60.52;77.15;0.83;368;01/10/2025 02:00;602.0;59;1
COD003;01/10/2025 12:03;60.32;62.04;77.15;0.83;368;01/10/2025 02:00;603.0;62;1
COD003;01/10/2025 12:04;57.6;63.06;77.15;0.83;368;01/10/2025 02:00;604.0;58;1
COD003;01/10/2025 12:05;59.72;59.54;77.15;0.83;368;01/10/2025 02:00;605.0;63;1
COD003;01/10/2025 12:06;58.52;60.37;77.15;0.83;368;01/10/2025 02:00;606.0;59;1
COD003;01/10/2025 12:07;50.65;62.02;77.15;0.83;368;01/10/2025 02:00;607.0;53;1
COD003;01/10/2025 12:08;55.2;62.36;77.15;0.83;368;01/10/2025 02:00;608.0;58;1
COD003;01/10/2025 12:09;56.75;62.7;77.15;0.83;368;01/10/2025 02:00;609.0;57;1
COD003;01/10/2025 12:10;63.12;61.95;77.15;0.83;368;01/10/2025 02:00;610.0;63;1
COD003;01/10/2025 12:11;65.06;62.37;77.15;0.83;368;01/10/2025 02:00;611.0;62;1
COD003;01/10/2025 12:12;59.34;62.91;77.15;0.83;368;01/10/2025 02:00;612.0;59;1
COD003;01/10/2025 12:13;64.31;61.33;77.15;0.83;368;01/10/2025 02:00;613.0;59;1
COD003;01/10/2025 12:14;64.9;61.1;77.15;0.83;368;01/10/2025 02:00;614.0;62;1
COD003;01/10/2025 12:15;59.71;61.63;77.15;0.83;368;01/10/2025 02:00;615.0;56;1
COD003;01/10/2025 12:16;44.96;62.08;77.15;0.83;368;01/10/2025 02:00;616.0;50;1
COD003;01/10/2025 12:17;62.37;61.05;77.15;0.83;368;01/10/2025 02:00;617.0;62;1
COD003;01/10/2025 12:18;72.43;61.37;77.15;0.83;368;01/10/2025 02:00;618.0;67;1
COD003;01/10/2025 12:19;58.59;62.33;77.15;0.83;368;01/10/2025 02:00;619.0;60;1
COD003;01/10/2025 12:20;67.68;62.04;77.15;0.83;368;01/10/2025 02:00;620.0;62;1
COD003;01/10/2025 12:21;57.67;61.64;77.15;0.83;368;01/10/2025 02:00;621.0;59;1
COD003;01/10/2025 12:22;58.15;59.77;77.15;0.83;368;01/10/2025 02:00;622.0;59;1
COD003;01/10/2025 12:23;77.65;61.86;77.15;0.83;368;01/10/2025 02:00;623.0;67;1
COD003;01/10/2025 12:24;62.49;60.71;77.15;0.83;368;01/10/2025 02:00;624.0;64;1
COD003;01/10/2025 12:25;56.53;63.05;77.15;0.83;368;01/10/2025 02:00;625.0;60;1
COD003;01/10/2025 12:26;71.27;61.51;77.15;0.83;368;01/10/2025 02:00;626.0;65;1
COD003;01/10/2025 12:27;65.55;60.69;77.15;0.83;368;01/10/2025 02:00;627.0;63;1
COD003;01/10/2025 12:28;66.24;61.81;77.15;0.83;368;01/10/2025 02:00;628.0;63;1
COD003;01/10/2025 12:29;50.36;63.42;77.15;0.83;368;01/10/2025 02:00;629.0;52;1
COD003;01/10/2025 12:30;61.36;62.65;77.15;0.83;368;01/10/2025 02:00;630.0;60;1
COD003;01/10/2025 12:31;64.36;62.16;77.15;0.83;368;01/10/2025 02:00;631.0;61;1
COD003;01/10/2025 12:32;62.88;60.31;77.15;0.83;368;01/10/2025 02:00;632.0;60;1
COD003;01/10/2025 12:33;57.02;63.85;77.15;0.83;368;01/10/2025 02:00;633.0;58;1
COD003;01/10/2025 12:34;61.93;61.16;77.15;0.83;368;01/10/2025 02:00;634.0;64;1
COD003;01/10/2025 12:35;74.46;63.03;77.15;0.83;368;01/10/2025 02:00;635.0;68;1
COD003;01/10/2025 12:36;61.77;61.53;77.15;0.83;368;01/10/2025 02:00;636.0;60;1
COD003;01/10/2025 12:37;69.12;62.93;77.15;0.83;368;01/10/2025 02:00;637.0;65;1
COD003;01/10/2025 12:38;75.34;63.49;77.15;0.83;368;01/10/2025 02:00;638.0;70;1
COD003;01/10/2025 12:39;63.88;62.71;77.15;0.83;368;01/10/2025 02:00;639.0;63;1
COD003;01/10/2025 12:40;64.02;62.84;77.15;0.83;368;01/10/2025 02:00;640.0;62;1
COD003;01/10/2025 12:41;73.35;61.82;77.15;0.83;368;01/10/2025 02:00;641.0;66;1
COD003;01/10/2025 12:42;73.54;61.42;77.15;0.83;368;01/10/2025 02:00;642.0;68;1
COD003;01/10/2025 12:43;70.16;62.11;77.15;0.83;368;01/10/2025 02:00;643.0;66;1
COD003;01/10/2025 12:44;56.99;61.54;77.15;0.83;368;01/10/2025 02:00;644.0;60;1
COD003;01/10/2025 12:45;69.35;64.91;77.15;0.83;368;01/10/2025 02:00;645.0;66;1
COD003;01/10/2025 12:46;67.47;60.77;77.15;0.83;368;01/10/2025 02:00;646.0;65;1
COD003;01/10/2025 12:47;67.64;63.16;77.15;0.83;368;01/10/2025 02:00;647.0;63;1
COD003;01/10/2025 12:48;78.21;62.59;77.15;0.83;368;01/10/2025 02:00;648.0;71;1
COD003;01/10/2025 12:49;59.42;62.25;77.15;0.83;368;01/10/2025 02:00;649.0;60;1
COD003;01/10/2025 12:50;79.02;63.75;77.15;0.83;368;01/10/2025 02:00;650.0;73;1
COD003;01/10/2025 12:51;54.62;62.34;77.15;0.83;368;01/10/2025 02:00;651.0;56;1
COD003;01/10/2025 12:52;58.7;61.22;77.15;0.83;368;01/10/2025 02:00;652.0;62;1
COD003;01/10/2025 12:53;67.04;62.34;77.15;0.83;368;01/10/2025 02:00;653.0;64;1
COD003;01/10/2025 12:54;64.54;61.77;77.15;0.83;368;01/10/2025 02:00;654.0;61;1
COD003;01/10/2025 12:55;70.17;62.6;77.15;0.83;368;01/10/2025 02:00;655.0;64;1
COD003;01/10/2025 12:56;72.43;62.97;77.15;0.83;368;01/10/2025 02:00;656.0;66;1
COD003;01/10/2025 12:57;59.67;60.97;77.15;0.83;368;01/10/2025 02:00;657.0;60;1
COD003;01/10/2025 12:58;65.97;63.44;77.15;0.83;368;01/10/2025 02:00;658.0;64;1
COD003;01/10/2025 12:59;68.86;61.7;77.15;0.83;368;01/10/2025 02:00;659.0;64;1
COD003;01/10/2025 13:00;58.17;62.55;77.15;0.83;368;01/10/2025 02:00;660.0;59;1
COD003;01/10/2025 13:01;66.17;62.76;77.15;0.83;368;01/10/2025 02:00;661.0;66;1
COD003;01/10/2025 13:02;67.7;62.46;77.15;0.83;368;01/10/2025 02:00;662.0;66;1
COD003;01/10/2025 13:03;70.43;61.9;77.15;0.83;368;01/10/2025 02:00;663.0;66;1
COD003;01/10/2025 13:04;65.2;61.44;77.15;0.83;368;01/10/2025 02:00;664.0;63;1
COD003;01/10/2025 13:05;76.05;61.71;77.15;0.83;368;01/10/2025 02:00;665.0;68;1
COD003;01/10/2025 13:06;67.56;63.92;77.15;0.83;368;01/10/2025 02:00;666.0;65;1
COD003;01/10/2025 13:07;66.9;61.0;77.15;0.83;368;01/10/2025 02:00;667.0;62;1
COD003;01/10/2025 13:08;57.44;61.18;77.15;0.83;368;01/10/2025 02:00;668.0;58;1
COD003;01/10/2025 13:09;62.12;61.13;77.15;0.83;368;01/10/2025 02:00;669.0;59;1
COD003;01/10/2025 13:10;64.56;62.22;77.15;0.83;368;01/10/2025 02:00;670.0;63;1
COD003;01/10/2025 13:11;58.84;60.23;77.15;0.83;368;01/10/2025 02:00;671.0;60;1
COD003;01/10/2025 13:12;65.73;60.44;77.15;0.83;368;01/10/2025 02:00;672.0;62;1
COD003;01/10/2025 13:13;62.87;61.75;77.15;0.83;368;01/10/2025 02:00;673.0;64;1
COD003;01/10/2025 13:14;46.03;60.52;77.15;0.83;368;01/10/2025 02:00;674.0;51;1
COD003;01/10/2025 13:15;75.64;60.63;77.15;0.83;368;01/10/2025 02:00;675.0;66;1
COD003;01/10/2025 13:16;77.9;60.54;77.15;0.83;368;01/10/2025 02:00;676.0;69;1
COD003;01/10/2025 13:17;72.3;61.07;77.15;0.83;368;01/10/2025 02:00;677.0;68;1
COD003;01/10/2025 13:18;70.38;62.96;77.15;0.83;368;01/10/2025 02:00;678.0;68;1
COD003;01/10/2025 13:19;69.61;63.24;77.15;0.83;368;01/10/2025 02:00;679.0;64;1
COD003;01/10/2025 13:20;53.67;64.4;77.15;0.83;368;01/10/2025 02:00;680.0;58;1
COD003;01/10/2025 13:21;69.66;64.36;77.15;0.83;368;01/10/2025 02:00;681.0;65;1
COD003;01/10/2025 13:22;60.08;63.05;77.15;0.83;368;01/10/2025 02:00;682.0;60;1
COD003;01/10/2025 13:23;63.57;63.34;77.15;0.83;368;01/10/2025 02:00;683.0;63;1
COD003;01/10/2025 13:24;60.72;62.27;77.15;0.83;368;01/10/2025 02:00;684.0;61;1
COD003;01/10/2025 13:25;71.23;62.74;77.15;0.83;368;01/10/2025 02:00;685.0;63;1
COD003;01/10/2025 13:26;89.3;64.45;77.15;0.83;368;01/10/2025 02:00;686.0;77;1
COD003;01/10/2025 13:27;67.48;62.57;77.15;0.83;368;01/10/2025 02:00;687.0;66;1
COD003;01/10/2025 13:28;80.59;63.51;77.15;0.83;368;01/10/2025 02:00;688.0;69;1
COD003;01/10/2025 13:29;74.31;61.01;77.15;0.83;368;01/10/2025 02:00;689.0;68;1
COD003;01/10/2025 13:30;82.3;61.33;77.15;0.83;368;01/10/2025 02:00;690.0;72;1
COD003;01/10/2025 13:31;79.75;62.51;77.15;0.83;368;01/10/2025 02:00;691.0;70;1
COD003;01/10/2025 13:32;58.63;62.32;77.15;0.83;368;01/10/2025 02:00;692.0;58;1
COD003;01/10/2025 13:33;79.39;61.4;77.15;0.83;368;01/10/2025 02:00;693.0;69;1
COD003;01/10/2025 13:34;75.59;65.04;77.15;0.83;368;01/10/2025 02:00;694.0;68;1
COD003;01/10/2025 13:35;63.81;62.36;77.15;0.83;368;01/10/2025 02:00;695.0;64;1
COD003;01/10/2025 13:36;74.87;61.63;77.15;0.83;368;01/10/2025 02:00;696.0;68;1
COD003;01/10/2025 13:37;62.13;62.34;77.15;0.83;368;01/10/2025 02:00;697.0;61;1
COD003;01/10/2025 13:38;73.62;62.2;77.15;0.83;368;01/10/2025 02:00;698.0;68;1
COD003;01/10/2025 13:39;80.48;62.4;77.15;0.83;368;01/10/2025 02:00;699.0;66;1
COD003;01/10/2025 13:40;74.18;60.26;77.15;0.83;368;01/10/2025 02:00;700.0;69;1
COD003;01/10/2025 13:41;64.18;63.73;77.15;0.83;368;01/10/2025 02:00;701.0;59;1
COD003;01/10/2025 13:42;70.67;63.8;77.15;0.83;368;01/10/2025 02:00;702.0;65;1
COD003;01/10/2025 13:43;75.31;63.95;77.15;0.83;368;01/10/2025 02:00;703.0;66;1
COD003;01/10/2025 13:44;78.73;62.58;77.15;0.83;368;01/10/2025 02:00;704.0;67;1
COD003;01/10/2025 13:45;74.53;62.99;77.15;0.83;368;01/10/2025 02:00;705.0;69;1
COD003;01/10/2025 13:46;70.69;61.16;77.15;0.83;368;01/10/2025 02:00;706.0;65;1
COD003;01/10/2025 13:47;69.5;63.2;77.15;0.83;368;01/10/2025 02:00;707.0;65;1
COD003;01/10/2025 13:48;76.87;62.51;77.15;0.83;368;01/10/2025 02:00;708.0;68;1
